patient_id,transaction_id,product_list
740,2448,"['Topicals', 'Topicals', 'Flower', 'Topicals']"
243,2449,"['Tinctures', 'Vape', 'Live Resin', 'Jar']"
351,2450,"['Tinctures', 'Live Resin', 'Pre-Rolls', 'Edibles']"
739,2451,"['Live Resin', 'Topicals', 'Topicals', 'Vape']"
428,2452,"['Jar', 'Live Resin', 'Edibles']"
136,2453,"['Topicals', 'Jar', 'Tinctures']"
205,2454,"['Tinctures', 'Edibles', 'Pre-Rolls']"
57,2455,"['Jar', 'Jar', 'Topicals']"
955,2456,"['Tinctures', 'Topicals']"
195,2457,['Vape']
620,2458,"['Flower', 'Jar', 'Topicals', 'Jar']"
480,2459,"['Jar', 'Edibles', 'Edibles', 'Vape']"
308,2460,"['Vape', 'Tinctures']"
270,2461,"['Topicals', 'Jar']"
871,2462,"['Vape', 'Vape', 'Flower', 'Tinctures']"
22,2463,"['Tinctures', 'Tinctures', 'Live Resin', 'Topicals']"
516,2464,['Jar']
930,2465,['Tinctures']
520,2466,"['Live Resin', 'Topicals', 'Pre-Rolls', 'Live Resin']"
922,2467,"['Flower', 'Topicals']"
55,2468,"['Pre-Rolls', 'Jar', 'Pre-Rolls']"
781,2469,"['Jar', 'Pre-Rolls', 'Live Resin', 'Jar']"
788,2470,['Flower']
861,2471,"['Pre-Rolls', 'Edibles', 'Vape']"
443,2472,"['Live Resin', 'Jar', 'Topicals', 'Topicals']"
500,2473,"['Tinctures', 'Jar', 'Tinctures']"
44,2474,"['Live Resin', 'Flower']"
518,2475,"['Jar', 'Edibles', 'Topicals']"
738,2476,"['Pre-Rolls', 'Tinctures', 'Topicals', 'Topicals']"
989,2477,"['Flower', 'Flower']"
620,2478,"['Vape', 'Edibles', 'Jar']"
572,2479,"['Topicals', 'Live Resin', 'Edibles', 'Pre-Rolls']"
495,2480,"['Flower', 'Tinctures']"
993,2481,"['Edibles', 'Edibles', 'Pre-Rolls']"
44,2482,['Pre-Rolls']
611,2483,"['Pre-Rolls', 'Edibles', 'Tinctures', 'Tinctures']"
173,2484,"['Pre-Rolls', 'Flower', 'Edibles']"
43,2485,"['Tinctures', 'Vape', 'Vape']"
696,2486,"['Jar', 'Jar', 'Tinctures', 'Vape']"
733,2487,"['Flower', 'Topicals', 'Vape', 'Tinctures']"
121,2488,"['Edibles', 'Flower']"
614,2489,"['Flower', 'Edibles', 'Live Resin', 'Flower']"
717,2490,['Pre-Rolls']
630,2491,"['Vape', 'Edibles']"
95,2492,"['Pre-Rolls', 'Live Resin', 'Topicals']"
554,2493,"['Pre-Rolls', 'Flower', 'Pre-Rolls', 'Vape']"
860,2494,"['Flower', 'Vape', 'Pre-Rolls', 'Jar']"
741,2495,['Edibles']
843,2496,"['Tinctures', 'Pre-Rolls', 'Tinctures']"
710,2497,['Topicals']
645,2498,['Live Resin']
907,2499,"['Pre-Rolls', 'Edibles', 'Tinctures', 'Flower']"
289,2500,"['Edibles', 'Flower', 'Vape', 'Vape']"
887,2501,['Jar']
228,2502,"['Topicals', 'Pre-Rolls', 'Tinctures', 'Live Resin']"
81,2503,['Topicals']
95,2504,"['Tinctures', 'Vape', 'Flower', 'Topicals']"
205,2505,"['Edibles', 'Vape']"
698,2506,"['Topicals', 'Tinctures', 'Edibles', 'Vape']"
877,2507,"['Jar', 'Jar', 'Pre-Rolls', 'Jar']"
933,2508,['Vape']
149,2509,"['Tinctures', 'Jar']"
831,2510,['Jar']
400,2511,"['Pre-Rolls', 'Flower', 'Jar']"
388,2512,"['Topicals', 'Live Resin']"
103,2513,"['Pre-Rolls', 'Pre-Rolls', 'Vape']"
99,2514,"['Live Resin', 'Vape', 'Flower', 'Tinctures']"
344,2515,"['Live Resin', 'Flower', 'Vape', 'Live Resin']"
551,2516,"['Edibles', 'Flower', 'Flower']"
283,2517,"['Jar', 'Live Resin', 'Flower']"
567,2518,"['Flower', 'Pre-Rolls', 'Live Resin', 'Edibles']"
347,2519,['Vape']
575,2520,['Edibles']
49,2521,"['Live Resin', 'Tinctures', 'Vape', 'Tinctures']"
352,2522,"['Tinctures', 'Tinctures', 'Tinctures']"
167,2523,['Pre-Rolls']
820,2524,"['Topicals', 'Pre-Rolls', 'Edibles']"
409,2525,"['Pre-Rolls', 'Live Resin', 'Flower', 'Live Resin']"
247,2526,"['Tinctures', 'Vape', 'Edibles']"
191,2527,"['Flower', 'Vape']"
674,2528,"['Vape', 'Jar', 'Topicals']"
123,2529,"['Pre-Rolls', 'Pre-Rolls', 'Edibles', 'Flower']"
115,2530,"['Flower', 'Topicals']"
609,2531,['Edibles']
672,2532,"['Topicals', 'Flower', 'Pre-Rolls']"
413,2533,['Flower']
34,2534,"['Tinctures', 'Topicals']"
303,2535,"['Pre-Rolls', 'Tinctures', 'Tinctures', 'Jar']"
466,2536,"['Tinctures', 'Flower']"
818,2537,"['Live Resin', 'Pre-Rolls', 'Topicals']"
701,2538,"['Live Resin', 'Flower']"
689,2539,['Topicals']
163,2540,['Jar']
151,2541,"['Tinctures', 'Live Resin', 'Live Resin']"
19,2542,['Vape']
322,2543,['Live Resin']
232,2544,['Topicals']
616,2545,"['Flower', 'Edibles', 'Vape', 'Pre-Rolls']"
927,2546,"['Tinctures', 'Tinctures']"
482,2547,"['Edibles', 'Live Resin', 'Pre-Rolls', 'Jar']"
695,2548,['Live Resin']
8,2549,"['Live Resin', 'Pre-Rolls', 'Flower', 'Pre-Rolls']"
488,2550,['Live Resin']
489,2551,"['Tinctures', 'Flower']"
975,2552,['Flower']
280,2553,"['Pre-Rolls', 'Edibles', 'Jar']"
373,2554,"['Tinctures', 'Edibles']"
729,2555,"['Tinctures', 'Jar', 'Topicals', 'Live Resin']"
286,2556,['Topicals']
304,2557,"['Flower', 'Jar', 'Pre-Rolls']"
492,2558,"['Pre-Rolls', 'Vape', 'Pre-Rolls']"
744,2559,"['Pre-Rolls', 'Live Resin']"
715,2560,['Live Resin']
982,2561,"['Pre-Rolls', 'Flower', 'Topicals', 'Jar']"
809,2562,"['Flower', 'Live Resin']"
59,2563,"['Jar', 'Vape', 'Vape']"
885,2564,"['Edibles', 'Vape', 'Jar', 'Flower']"
545,2565,"['Jar', 'Edibles']"
696,2566,['Jar']
914,2567,['Edibles']
696,2568,['Tinctures']
792,2569,"['Flower', 'Edibles', 'Topicals', 'Flower']"
141,2570,['Live Resin']
941,2571,['Flower']
656,2572,"['Vape', 'Live Resin']"
917,2573,"['Vape', 'Flower', 'Pre-Rolls', 'Live Resin']"
202,2574,"['Live Resin', 'Live Resin', 'Flower', 'Edibles']"
82,2575,"['Live Resin', 'Vape', 'Jar']"
455,2576,"['Edibles', 'Edibles']"
769,2577,"['Jar', 'Jar', 'Topicals']"
66,2578,"['Flower', 'Live Resin', 'Live Resin', 'Tinctures']"
297,2579,"['Pre-Rolls', 'Jar', 'Edibles']"
400,2580,"['Vape', 'Flower']"
764,2581,"['Edibles', 'Tinctures', 'Pre-Rolls']"
76,2582,"['Tinctures', 'Live Resin', 'Topicals', 'Vape']"
843,2583,"['Flower', 'Flower', 'Live Resin']"
633,2584,"['Edibles', 'Jar', 'Live Resin']"
587,2585,"['Jar', 'Live Resin', 'Tinctures']"
348,2586,"['Edibles', 'Vape', 'Edibles']"
747,2587,"['Live Resin', 'Topicals', 'Live Resin', 'Topicals']"
250,2588,"['Live Resin', 'Tinctures', 'Pre-Rolls', 'Pre-Rolls']"
591,2589,"['Tinctures', 'Tinctures', 'Pre-Rolls']"
279,2590,"['Live Resin', 'Edibles', 'Vape', 'Pre-Rolls']"
432,2591,"['Flower', 'Edibles']"
898,2592,"['Flower', 'Jar']"
812,2593,"['Jar', 'Edibles', 'Vape']"
498,2594,"['Live Resin', 'Edibles', 'Edibles', 'Jar']"
824,2595,"['Tinctures', 'Pre-Rolls']"
397,2596,"['Flower', 'Tinctures']"
418,2597,['Tinctures']
136,2598,"['Tinctures', 'Flower', 'Pre-Rolls', 'Jar']"
894,2599,"['Live Resin', 'Pre-Rolls']"
418,2600,"['Tinctures', 'Pre-Rolls']"
185,2601,"['Vape', 'Jar', 'Vape']"
255,2602,['Vape']
335,2603,"['Live Resin', 'Topicals', 'Live Resin']"
720,2604,['Edibles']
778,2605,"['Vape', 'Jar']"
591,2606,"['Topicals', 'Pre-Rolls']"
385,2607,['Live Resin']
945,2608,"['Vape', 'Vape']"
3,2609,"['Tinctures', 'Edibles']"
373,2610,"['Live Resin', 'Jar', 'Pre-Rolls', 'Flower']"
238,2611,"['Topicals', 'Live Resin']"
14,2612,"['Flower', 'Pre-Rolls', 'Pre-Rolls']"
142,2613,"['Live Resin', 'Live Resin', 'Edibles', 'Live Resin']"
768,2614,"['Tinctures', 'Edibles', 'Vape']"
394,2615,"['Tinctures', 'Topicals', 'Pre-Rolls']"
76,2616,"['Pre-Rolls', 'Tinctures']"
758,2617,['Edibles']
548,2618,"['Live Resin', 'Pre-Rolls', 'Flower']"
309,2619,"['Live Resin', 'Vape']"
17,2620,['Topicals']
133,2621,['Tinctures']
383,2622,"['Pre-Rolls', 'Live Resin', 'Pre-Rolls', 'Jar']"
498,2623,"['Topicals', 'Tinctures']"
833,2624,"['Edibles', 'Jar']"
569,2625,"['Live Resin', 'Flower', 'Pre-Rolls', 'Pre-Rolls']"
929,2626,['Jar']
460,2627,"['Tinctures', 'Topicals', 'Topicals']"
7,2628,['Flower']
222,2629,['Flower']
929,2630,"['Vape', 'Live Resin', 'Live Resin']"
398,2631,"['Tinctures', 'Pre-Rolls', 'Topicals']"
530,2632,"['Edibles', 'Flower']"
411,2633,['Edibles']
50,2634,"['Edibles', 'Tinctures', 'Vape', 'Tinctures']"
339,2635,"['Live Resin', 'Pre-Rolls', 'Tinctures']"
951,2636,"['Edibles', 'Edibles', 'Edibles']"
833,2637,"['Live Resin', 'Flower', 'Tinctures']"
54,2638,"['Live Resin', 'Pre-Rolls', 'Jar']"
403,2639,['Edibles']
243,2640,"['Topicals', 'Vape', 'Jar', 'Vape']"
43,2641,"['Pre-Rolls', 'Pre-Rolls', 'Topicals']"
406,2642,"['Vape', 'Flower', 'Vape', 'Edibles']"
406,2643,"['Pre-Rolls', 'Topicals']"
245,2644,"['Vape', 'Vape', 'Tinctures', 'Topicals']"
445,2645,['Live Resin']
850,2646,['Live Resin']
9,2647,"['Topicals', 'Tinctures']"
380,2648,"['Jar', 'Jar', 'Flower']"
46,2649,"['Topicals', 'Live Resin', 'Flower']"
133,2650,['Jar']
749,2651,['Tinctures']
544,2652,['Flower']
909,2653,"['Pre-Rolls', 'Edibles', 'Jar', 'Tinctures']"
657,2654,"['Vape', 'Edibles', 'Topicals']"
90,2655,['Vape']
663,2656,['Vape']
649,2657,"['Topicals', 'Edibles']"
440,2658,"['Pre-Rolls', 'Jar', 'Edibles', 'Jar']"
273,2659,['Pre-Rolls']
858,2660,"['Topicals', 'Edibles', 'Pre-Rolls', 'Topicals']"
9,2661,['Tinctures']
639,2662,"['Tinctures', 'Jar']"
559,2663,"['Pre-Rolls', 'Flower', 'Vape', 'Pre-Rolls']"
602,2664,['Pre-Rolls']
124,2665,"['Pre-Rolls', 'Edibles', 'Live Resin', 'Edibles']"
12,2666,"['Live Resin', 'Vape', 'Flower']"
881,2667,"['Vape', 'Topicals', 'Vape']"
222,2668,"['Edibles', 'Edibles']"
601,2669,['Topicals']
45,2670,"['Topicals', 'Edibles']"
607,2671,"['Edibles', 'Topicals', 'Flower']"
122,2672,['Tinctures']
169,2673,"['Jar', 'Tinctures', 'Edibles']"
61,2674,"['Vape', 'Jar', 'Pre-Rolls']"
825,2675,"['Flower', 'Edibles']"
759,2676,"['Flower', 'Edibles']"
243,2677,"['Topicals', 'Flower', 'Vape', 'Flower']"
655,2678,"['Topicals', 'Jar', 'Jar']"
30,2679,"['Pre-Rolls', 'Topicals', 'Edibles', 'Vape']"
147,2680,"['Vape', 'Edibles', 'Tinctures', 'Jar']"
374,2681,"['Pre-Rolls', 'Edibles', 'Jar', 'Topicals']"
139,2682,"['Edibles', 'Pre-Rolls', 'Tinctures']"
24,2683,"['Edibles', 'Flower']"
623,2684,['Edibles']
269,2685,"['Flower', 'Pre-Rolls']"
348,2686,"['Tinctures', 'Edibles']"
162,2687,"['Jar', 'Vape', 'Tinctures']"
706,2688,"['Vape', 'Topicals', 'Flower']"
205,2689,"['Vape', 'Topicals']"
786,2690,"['Vape', 'Jar', 'Live Resin', 'Edibles']"
966,2691,"['Vape', 'Flower']"
472,2692,"['Pre-Rolls', 'Tinctures']"
776,2693,"['Vape', 'Tinctures', 'Jar']"
380,2694,"['Flower', 'Live Resin', 'Live Resin', 'Jar']"
583,2695,['Topicals']
479,2696,"['Tinctures', 'Live Resin']"
713,2697,"['Jar', 'Live Resin', 'Topicals', 'Flower']"
612,2698,"['Live Resin', 'Vape', 'Edibles', 'Flower']"
376,2699,"['Pre-Rolls', 'Vape', 'Topicals', 'Flower']"
237,2700,['Tinctures']
879,2701,"['Flower', 'Pre-Rolls']"
115,2702,['Flower']
589,2703,"['Vape', 'Topicals', 'Live Resin', 'Vape']"
665,2704,"['Topicals', 'Vape', 'Jar']"
845,2705,"['Topicals', 'Edibles', 'Jar']"
192,2706,"['Vape', 'Live Resin']"
993,2707,"['Tinctures', 'Pre-Rolls', 'Vape', 'Tinctures']"
402,2708,['Vape']
43,2709,"['Jar', 'Tinctures']"
51,2710,"['Live Resin', 'Jar']"
639,2711,['Live Resin']
734,2712,['Topicals']
547,2713,"['Tinctures', 'Pre-Rolls']"
441,2714,"['Tinctures', 'Edibles', 'Pre-Rolls', 'Tinctures']"
45,2715,['Edibles']
137,2716,"['Vape', 'Edibles', 'Tinctures', 'Pre-Rolls']"
884,2717,"['Topicals', 'Live Resin']"
991,2718,['Pre-Rolls']
475,2719,['Live Resin']
358,2720,['Live Resin']
940,2721,"['Pre-Rolls', 'Flower', 'Topicals', 'Topicals']"
835,2722,"['Tinctures', 'Pre-Rolls', 'Live Resin', 'Jar']"
971,2723,"['Jar', 'Vape', 'Edibles', 'Tinctures']"
505,2724,['Pre-Rolls']
957,2725,"['Edibles', 'Topicals', 'Topicals']"
303,2726,"['Topicals', 'Vape', 'Vape']"
678,2727,"['Pre-Rolls', 'Pre-Rolls', 'Edibles']"
330,2728,"['Tinctures', 'Flower']"
264,2729,"['Edibles', 'Pre-Rolls', 'Topicals']"
831,2730,['Jar']
280,2731,"['Pre-Rolls', 'Edibles']"
646,2732,['Flower']
605,2733,"['Live Resin', 'Topicals', 'Pre-Rolls', 'Edibles']"
975,2734,"['Jar', 'Tinctures']"
141,2735,"['Pre-Rolls', 'Flower', 'Pre-Rolls', 'Flower']"
45,2736,"['Edibles', 'Live Resin', 'Tinctures']"
327,2737,"['Vape', 'Vape', 'Tinctures', 'Topicals']"
293,2738,"['Jar', 'Live Resin']"
766,2739,"['Flower', 'Tinctures', 'Vape', 'Tinctures']"
571,2740,['Vape']
986,2741,['Live Resin']
620,2742,['Tinctures']
289,2743,"['Topicals', 'Live Resin', 'Pre-Rolls']"
711,2744,"['Edibles', 'Edibles']"
293,2745,"['Live Resin', 'Pre-Rolls']"
948,2746,"['Tinctures', 'Live Resin', 'Tinctures', 'Edibles']"
338,2747,['Topicals']
231,2748,"['Tinctures', 'Edibles']"
527,2749,['Jar']
93,2750,"['Tinctures', 'Flower']"
128,2751,"['Pre-Rolls', 'Topicals', 'Flower', 'Flower']"
571,2752,"['Edibles', 'Flower']"
17,2753,"['Jar', 'Topicals']"
646,2754,"['Edibles', 'Flower', 'Flower']"
575,2755,"['Edibles', 'Vape']"
124,2756,"['Edibles', 'Topicals', 'Flower']"
736,2757,['Live Resin']
562,2758,['Vape']
610,2759,"['Jar', 'Edibles', 'Jar']"
399,2760,"['Live Resin', 'Tinctures', 'Vape', 'Edibles']"
357,2761,"['Live Resin', 'Flower', 'Tinctures']"
645,2762,"['Flower', 'Topicals']"
359,2763,"['Topicals', 'Live Resin']"
543,2764,"['Tinctures', 'Tinctures', 'Topicals']"
217,2765,"['Vape', 'Edibles', 'Flower']"
291,2766,"['Pre-Rolls', 'Edibles', 'Flower', 'Flower']"
908,2767,"['Jar', 'Flower', 'Edibles']"
860,2768,['Topicals']
866,2769,['Tinctures']
290,2770,['Tinctures']
781,2771,"['Pre-Rolls', 'Pre-Rolls', 'Live Resin']"
339,2772,"['Vape', 'Flower', 'Live Resin']"
408,2773,"['Vape', 'Tinctures']"
416,2774,"['Jar', 'Live Resin', 'Vape']"
161,2775,['Live Resin']
888,2776,"['Edibles', 'Live Resin', 'Live Resin', 'Live Resin']"
172,2777,"['Live Resin', 'Live Resin', 'Pre-Rolls', 'Edibles']"
612,2778,"['Live Resin', 'Live Resin']"
814,2779,['Vape']
703,2780,"['Edibles', 'Tinctures']"
380,2781,"['Vape', 'Flower', 'Topicals', 'Live Resin']"
153,2782,"['Flower', 'Topicals']"
127,2783,"['Edibles', 'Topicals', 'Pre-Rolls']"
506,2784,"['Jar', 'Edibles', 'Live Resin']"
632,2785,"['Topicals', 'Edibles']"
507,2786,['Live Resin']
54,2787,"['Topicals', 'Flower', 'Tinctures', 'Edibles']"
323,2788,"['Live Resin', 'Pre-Rolls', 'Pre-Rolls']"
717,2789,"['Edibles', 'Pre-Rolls']"
418,2790,"['Jar', 'Vape']"
390,2791,['Pre-Rolls']
13,2792,"['Topicals', 'Tinctures', 'Tinctures']"
241,2793,"['Live Resin', 'Edibles']"
993,2794,"['Topicals', 'Flower', 'Jar']"
832,2795,"['Pre-Rolls', 'Jar']"
419,2796,"['Flower', 'Vape', 'Flower', 'Live Resin']"
106,2797,['Pre-Rolls']
831,2798,"['Live Resin', 'Topicals']"
431,2799,"['Flower', 'Pre-Rolls']"
861,2800,"['Pre-Rolls', 'Pre-Rolls', 'Tinctures']"
143,2801,"['Topicals', 'Topicals', 'Flower']"
318,2802,"['Jar', 'Live Resin', 'Live Resin', 'Vape']"
555,2803,"['Edibles', 'Flower']"
434,2804,['Live Resin']
32,2805,"['Flower', 'Topicals']"
459,2806,['Topicals']
11,2807,"['Edibles', 'Edibles', 'Vape', 'Topicals']"
304,2808,"['Edibles', 'Live Resin', 'Pre-Rolls', 'Live Resin']"
460,2809,['Topicals']
885,2810,['Flower']
656,2811,"['Jar', 'Jar', 'Live Resin']"
158,2812,['Jar']
776,2813,"['Topicals', 'Vape', 'Jar']"
432,2814,"['Topicals', 'Topicals']"
924,2815,"['Flower', 'Topicals', 'Jar', 'Live Resin']"
944,2816,['Edibles']
416,2817,['Edibles']
17,2818,"['Live Resin', 'Flower', 'Tinctures', 'Tinctures']"
135,2819,"['Pre-Rolls', 'Live Resin']"
202,2820,['Topicals']
362,2821,"['Tinctures', 'Flower', 'Live Resin']"
819,2822,"['Vape', 'Topicals']"
65,2823,"['Jar', 'Live Resin', 'Topicals', 'Flower']"
375,2824,"['Flower', 'Topicals']"
517,2825,"['Edibles', 'Live Resin']"
374,2826,"['Vape', 'Topicals', 'Jar', 'Vape']"
28,2827,"['Live Resin', 'Flower', 'Topicals']"
73,2828,['Edibles']
384,2829,"['Flower', 'Edibles']"
978,2830,"['Topicals', 'Tinctures', 'Vape', 'Tinctures']"
204,2831,['Topicals']
698,2832,"['Jar', 'Pre-Rolls', 'Edibles']"
5,2833,['Vape']
70,2834,"['Pre-Rolls', 'Edibles', 'Live Resin', 'Flower']"
452,2835,['Tinctures']
236,2836,"['Tinctures', 'Live Resin', 'Topicals']"
696,2837,"['Vape', 'Pre-Rolls']"
744,2838,"['Live Resin', 'Topicals', 'Flower', 'Pre-Rolls']"
651,2839,"['Jar', 'Vape']"
974,2840,"['Edibles', 'Vape', 'Tinctures']"
93,2841,['Edibles']
434,2842,"['Topicals', 'Edibles', 'Edibles']"
509,2843,['Flower']
829,2844,"['Flower', 'Jar']"
97,2845,['Live Resin']
324,2846,['Tinctures']
434,2847,"['Tinctures', 'Flower', 'Flower', 'Pre-Rolls']"
56,2848,"['Vape', 'Edibles']"
356,2849,"['Topicals', 'Vape', 'Jar']"
540,2850,"['Tinctures', 'Pre-Rolls', 'Tinctures', 'Topicals']"
451,2851,"['Pre-Rolls', 'Jar']"
586,2852,['Edibles']
64,2853,"['Edibles', 'Pre-Rolls', 'Topicals', 'Topicals']"
383,2854,"['Jar', 'Edibles']"
133,2855,"['Pre-Rolls', 'Pre-Rolls', 'Tinctures']"
184,2856,"['Pre-Rolls', 'Vape', 'Jar', 'Vape']"
262,2857,"['Flower', 'Edibles', 'Topicals']"
310,2858,"['Flower', 'Vape', 'Tinctures']"
77,2859,"['Tinctures', 'Pre-Rolls']"
215,2860,"['Tinctures', 'Pre-Rolls', 'Flower']"
252,2861,"['Pre-Rolls', 'Vape']"
605,2862,['Pre-Rolls']
335,2863,['Live Resin']
315,2864,"['Flower', 'Live Resin', 'Edibles']"
453,2865,"['Tinctures', 'Pre-Rolls', 'Topicals', 'Topicals']"
581,2866,"['Pre-Rolls', 'Vape']"
272,2867,"['Live Resin', 'Live Resin', 'Live Resin']"
58,2868,"['Topicals', 'Topicals', 'Topicals', 'Jar']"
727,2869,"['Tinctures', 'Flower', 'Topicals']"
385,2870,"['Topicals', 'Flower', 'Flower', 'Jar']"
992,2871,['Jar']
271,2872,"['Jar', 'Topicals']"
750,2873,"['Vape', 'Live Resin', 'Pre-Rolls', 'Pre-Rolls']"
764,2874,"['Live Resin', 'Live Resin']"
375,2875,"['Pre-Rolls', 'Topicals']"
219,2876,"['Flower', 'Edibles', 'Vape', 'Edibles']"
100,2877,['Topicals']
697,2878,['Live Resin']
832,2879,"['Pre-Rolls', 'Topicals']"
328,2880,"['Tinctures', 'Jar', 'Flower']"
712,2881,['Jar']
962,2882,['Tinctures']
940,2883,"['Topicals', 'Live Resin']"
479,2884,['Live Resin']
598,2885,"['Jar', 'Vape']"
56,2886,"['Edibles', 'Live Resin', 'Topicals']"
327,2887,"['Edibles', 'Jar']"
741,2888,['Tinctures']
472,2889,"['Pre-Rolls', 'Flower']"
127,2890,"['Topicals', 'Tinctures']"
587,2891,"['Topicals', 'Vape', 'Live Resin']"
956,2892,"['Vape', 'Tinctures', 'Jar']"
753,2893,['Live Resin']
82,2894,"['Jar', 'Topicals', 'Pre-Rolls']"
777,2895,"['Pre-Rolls', 'Pre-Rolls', 'Live Resin']"
659,2896,['Vape']
955,2897,"['Tinctures', 'Edibles', 'Live Resin', 'Topicals']"
538,2898,"['Live Resin', 'Edibles']"
653,2899,"['Vape', 'Vape']"
590,2900,"['Flower', 'Vape', 'Tinctures']"
545,2901,"['Jar', 'Vape']"
408,2902,"['Jar', 'Edibles', 'Live Resin', 'Jar']"
446,2903,"['Flower', 'Topicals', 'Flower']"
988,2904,"['Jar', 'Pre-Rolls', 'Pre-Rolls']"
762,2905,['Edibles']
960,2906,"['Jar', 'Tinctures']"
308,2907,['Edibles']
868,2908,['Pre-Rolls']
736,2909,['Vape']
415,2910,"['Vape', 'Flower']"
595,2911,"['Topicals', 'Pre-Rolls', 'Pre-Rolls', 'Vape']"
220,2912,"['Live Resin', 'Jar']"
440,2913,"['Live Resin', 'Topicals', 'Vape', 'Tinctures']"
339,2914,"['Pre-Rolls', 'Topicals']"
398,2915,"['Tinctures', 'Live Resin']"
907,2916,"['Vape', 'Live Resin']"
127,2917,"['Jar', 'Vape']"
568,2918,['Pre-Rolls']
241,2919,['Flower']
200,2920,['Vape']
903,2921,"['Flower', 'Live Resin', 'Live Resin', 'Vape']"
331,2922,['Topicals']
731,2923,"['Topicals', 'Jar']"
622,2924,"['Pre-Rolls', 'Tinctures', 'Live Resin', 'Edibles']"
507,2925,"['Pre-Rolls', 'Live Resin', 'Tinctures']"
271,2926,['Flower']
643,2927,"['Vape', 'Flower', 'Tinctures']"
687,2928,['Live Resin']
573,2929,"['Flower', 'Pre-Rolls']"
472,2930,['Live Resin']
406,2931,"['Tinctures', 'Live Resin']"
561,2932,"['Tinctures', 'Edibles', 'Vape', 'Live Resin']"
978,2933,"['Topicals', 'Edibles']"
8,2934,"['Pre-Rolls', 'Flower', 'Vape']"
384,2935,"['Pre-Rolls', 'Flower', 'Vape', 'Jar']"
704,2936,['Flower']
480,2937,['Live Resin']
51,2938,"['Vape', 'Flower']"
791,2939,"['Edibles', 'Vape', 'Edibles', 'Topicals']"
191,2940,"['Vape', 'Tinctures', 'Pre-Rolls']"
994,2941,"['Flower', 'Vape', 'Tinctures', 'Tinctures']"
249,2942,['Pre-Rolls']
764,2943,"['Pre-Rolls', 'Edibles', 'Live Resin', 'Pre-Rolls']"
711,2944,"['Flower', 'Tinctures', 'Vape', 'Tinctures']"
490,2945,['Flower']
868,2946,"['Flower', 'Topicals', 'Edibles', 'Live Resin']"
486,2947,"['Flower', 'Vape', 'Topicals']"
821,2948,['Tinctures']
749,2949,['Flower']
91,2950,"['Jar', 'Live Resin', 'Pre-Rolls', 'Live Resin']"
556,2951,"['Pre-Rolls', 'Pre-Rolls', 'Flower']"
272,2952,"['Edibles', 'Topicals', 'Pre-Rolls']"
251,2953,['Topicals']
877,2954,"['Vape', 'Tinctures', 'Jar', 'Jar']"
7,2955,"['Jar', 'Vape', 'Live Resin']"
826,2956,"['Jar', 'Pre-Rolls']"
658,2957,['Edibles']
103,2958,"['Vape', 'Flower', 'Topicals']"
578,2959,"['Topicals', 'Pre-Rolls']"
191,2960,['Topicals']
168,2961,"['Vape', 'Edibles', 'Live Resin', 'Jar']"
27,2962,"['Tinctures', 'Topicals', 'Tinctures']"
618,2963,"['Edibles', 'Jar', 'Jar']"
369,2964,"['Topicals', 'Flower', 'Live Resin', 'Jar']"
443,2965,"['Pre-Rolls', 'Live Resin', 'Topicals']"
501,2966,['Edibles']
248,2967,['Jar']
223,2968,"['Live Resin', 'Vape', 'Jar', 'Topicals']"
195,2969,['Live Resin']
871,2970,"['Live Resin', 'Pre-Rolls']"
837,2971,"['Live Resin', 'Live Resin']"
148,2972,['Edibles']
707,2973,"['Topicals', 'Tinctures']"
724,2974,['Jar']
619,2975,"['Pre-Rolls', 'Vape', 'Topicals']"
716,2976,"['Live Resin', 'Flower']"
491,2977,"['Live Resin', 'Flower', 'Topicals']"
218,2978,['Live Resin']
806,2979,"['Jar', 'Pre-Rolls']"
699,2980,['Live Resin']
137,2981,"['Jar', 'Vape', 'Jar']"
216,2982,"['Flower', 'Tinctures']"
580,2983,"['Live Resin', 'Tinctures']"
882,2984,"['Live Resin', 'Edibles', 'Vape']"
415,2985,"['Jar', 'Live Resin', 'Vape']"
297,2986,['Vape']
266,2987,"['Flower', 'Flower']"
41,2988,"['Live Resin', 'Pre-Rolls', 'Edibles']"
191,2989,"['Tinctures', 'Vape', 'Topicals']"
890,2990,"['Pre-Rolls', 'Jar']"
575,2991,"['Flower', 'Flower', 'Flower', 'Pre-Rolls']"
944,2992,"['Tinctures', 'Jar', 'Flower', 'Tinctures']"
137,2993,['Tinctures']
330,2994,"['Edibles', 'Tinctures', 'Jar']"
246,2995,"['Tinctures', 'Vape', 'Pre-Rolls']"
782,2996,"['Topicals', 'Live Resin', 'Live Resin', 'Flower']"
168,2997,"['Flower', 'Jar', 'Flower', 'Flower']"
836,2998,"['Topicals', 'Jar', 'Edibles', 'Topicals']"
405,2999,"['Tinctures', 'Live Resin']"
958,3000,['Flower']
824,3001,"['Edibles', 'Live Resin', 'Topicals']"
918,3002,"['Tinctures', 'Jar', 'Live Resin']"
988,3003,['Jar']
472,3004,"['Live Resin', 'Jar']"
386,3005,"['Edibles', 'Pre-Rolls']"
633,3006,"['Live Resin', 'Topicals', 'Flower', 'Pre-Rolls']"
881,3007,"['Pre-Rolls', 'Jar', 'Jar']"
608,3008,['Vape']
669,3009,"['Live Resin', 'Topicals', 'Edibles']"
192,3010,"['Vape', 'Live Resin', 'Pre-Rolls']"
265,3011,"['Edibles', 'Topicals']"
