transaction_id,date,product_id,category,price,quantity,store_ids,total_amount
2356,2024-05-06,159,Edibles,68.05,8,105,544.40
2357,2024-03-13,161,Pre-Rolls,94.28,8,103,754.24
2358,2024-02-19,105,Vape,54.26,7,100,379.82
2359,2024-01-26,154,Pre-Rolls,88.17,9,105,793.53
2360,2024-05-28,117,Topicals,28.27,3,103,84.81
2361,2024-07-15,126,Live Resin,87.30,10,103,873.00
2362,2024-11-11,157,Edibles,52.50,4,102,210.00
2363,2024-08-02,121,Pre-Rolls,37.82,9,104,340.38
2364,2024-05-07,148,Flower,78.10,5,105,390.50
2365,2024-03-22,146,Jar,20.11,5,100,100.55
2366,2024-06-16,116,Edibles,75.40,1,100,75.40
2367,2024-10-22,157,Pre-Rolls,15.42,2,105,30.84
2368,2024-06-09,123,Tinctures,10.97,4,102,43.88
2369,2024-04-07,144,Flower,99.64,5,102,498.20
2370,2024-03-22,133,Flower,14.55,9,104,130.95
2371,2024-09-12,124,Tinctures,76.52,1,99,76.52
2372,2024-09-20,141,Vape,45.21,9,103,406.89
2373,2024-08-27,115,Jar,28.69,8,101,229.52
2374,2024-09-12,103,Tinctures,57.10,4,104,228.40
2375,2024-06-06,106,Tinctures,23.53,6,99,141.18
2376,2024-09-11,134,Topicals,52.61,5,104,263.05
2377,2024-01-12,116,Live Resin,94.18,4,103,376.72
2378,2024-02-16,113,Vape,78.65,8,105,629.20
2379,2024-07-20,158,Live Resin,74.46,9,105,670.14
2380,2024-09-15,157,Vape,99.51,9,105,895.59
2381,2024-08-22,152,Live Resin,39.47,3,105,118.41
2382,2024-05-03,120,Topicals,99.28,7,102,694.96
2383,2024-04-20,142,Vape,22.51,1,100,22.51
2384,2024-10-25,127,Tinctures,82.01,4,102,328.04
2385,2024-06-29,136,Edibles,18.77,4,102,75.08
2386,2024-01-25,119,Tinctures,96.13,6,99,576.78
2387,2024-01-26,120,Flower,26.51,10,100,265.10
2388,2024-05-24,128,Jar,48.99,2,102,97.98
2389,2024-09-10,110,Edibles,14.58,1,103,14.58
2390,2024-11-01,151,Live Resin,97.19,2,101,194.38
2391,2024-11-30,165,Tinctures,76.70,6,105,460.20
2392,2024-12-10,161,Vape,62.47,8,99,499.76
2393,2024-08-28,126,Flower,68.60,1,99,68.60
2394,2024-05-26,159,Jar,24.61,10,99,246.10
2395,2024-10-01,158,Topicals,25.82,1,100,25.82
2396,2024-01-05,134,Jar,18.02,9,100,162.18
2397,2024-02-25,100,Tinctures,34.47,6,104,206.82
2398,2024-08-08,153,Pre-Rolls,79.45,10,103,794.50
2399,2024-03-09,130,Live Resin,36.17,10,105,361.70
2400,2024-05-15,130,Vape,67.72,2,100,135.44
2401,2024-07-06,140,Topicals,29.69,5,100,148.45
2402,2024-07-25,154,Tinctures,81.50,5,100,407.50
2403,2024-07-06,127,Topicals,79.07,10,104,790.70
2404,2024-01-24,118,Live Resin,15.23,3,103,45.69
2405,2024-07-24,99,Live Resin,33.32,1,100,33.32
2406,2024-01-27,152,Jar,88.62,8,99,708.96
2407,2024-10-18,104,Pre-Rolls,52.38,5,104,261.90
2408,2024-10-14,104,Live Resin,80.87,10,103,808.70
2409,2024-04-09,159,Topicals,70.66,3,105,211.98
2410,2024-07-04,163,Edibles,74.50,7,103,521.50
2411,2024-10-10,103,Tinctures,88.29,10,104,882.90
2412,2024-05-27,153,Edibles,73.09,10,100,730.90
2413,2024-02-07,166,Topicals,51.19,10,101,511.90
2414,2024-07-16,149,Jar,89.47,7,100,626.29
2415,2024-09-15,160,Live Resin,28.21,10,102,282.10
2416,2024-08-18,111,Pre-Rolls,66.42,10,104,664.20
2417,2024-10-08,156,Tinctures,36.27,7,103,253.89
2418,2024-05-23,162,Jar,68.46,5,104,342.30
2419,2024-11-15,129,Edibles,95.85,9,105,862.65
2420,2024-12-14,109,Vape,66.72,10,99,667.20
2421,2024-11-08,100,Live Resin,47.68,10,103,476.80
2422,2024-03-01,151,Pre-Rolls,61.75,8,102,494.00
2423,2024-03-06,126,Edibles,50.89,2,101,101.78
2424,2024-02-19,115,Pre-Rolls,55.35,9,104,498.15
2425,2024-07-20,144,Jar,57.03,5,105,285.15
2426,2024-07-10,136,Vape,50.68,3,104,152.04
2427,2024-06-22,129,Live Resin,42.12,9,104,379.08
2428,2024-10-12,110,Live Resin,54.92,6,99,329.52
2429,2024-07-06,101,Jar,98.11,10,102,981.10
2430,2024-03-14,160,Tinctures,74.91,7,102,524.37
2431,2024-04-11,138,Flower,99.53,10,102,995.30
2432,2024-11-04,119,Topicals,53.36,4,102,213.44
2433,2024-09-17,157,Topicals,43.29,3,99,129.87
2434,2024-07-24,102,Tinctures,94.50,6,104,567.00
2435,2024-09-13,157,Jar,52.95,10,99,529.50
2436,2024-01-21,158,Flower,34.31,2,102,68.62
2437,2024-01-24,116,Pre-Rolls,16.17,5,105,80.85
2438,2024-01-20,150,Topicals,24.88,1,104,24.88
2439,2024-03-11,122,Pre-Rolls,61.45,9,104,553.05
2440,2024-06-19,146,Jar,25.43,5,101,127.15
2441,2024-08-30,158,Jar,14.39,10,105,143.90
2442,2024-09-22,99,Live Resin,56.31,10,103,563.10
2443,2024-08-21,108,Jar,84.28,4,100,337.12
2444,2024-03-17,148,Jar,37.45,3,99,112.35
2445,2024-11-06,141,Topicals,76.77,4,104,307.08
2446,2024-09-20,166,Flower,15.19,2,103,30.38
2447,2024-03-12,103,Topicals,15.41,3,103,46.23
2448,2024-06-16,136,Live Resin,66.77,4,99,267.08
2449,2024-11-09,153,Tinctures,88.54,5,105,442.70
2450,2024-06-12,133,Pre-Rolls,96.23,3,104,288.69
2451,2024-03-24,168,Flower,29.85,7,105,208.95
2452,2024-07-20,125,Topicals,82.12,7,101,574.84
2453,2024-11-11,109,Live Resin,16.33,10,100,163.30
2454,2024-06-02,141,Jar,10.91,9,105,98.19
2455,2024-10-30,106,Tinctures,78.60,1,99,78.60
2456,2024-06-21,164,Vape,67.61,7,103,473.27
2457,2024-09-16,145,Tinctures,73.12,10,100,731.20
2458,2024-09-17,105,Edibles,91.53,1,102,91.53
2459,2024-09-29,113,Pre-Rolls,19.72,9,103,177.48
2460,2024-09-07,148,Vape,20.33,8,102,162.64
2461,2024-12-28,145,Flower,38.78,3,102,116.34
2462,2024-10-15,158,Flower,73.02,7,99,511.14
2463,2024-06-02,104,Jar,93.43,2,102,186.86
2464,2024-08-31,145,Edibles,63.54,8,103,508.32
2465,2024-01-09,145,Pre-Rolls,47.99,7,104,335.93
2466,2024-07-07,121,Pre-Rolls,92.45,1,99,92.45
2467,2024-06-18,107,Edibles,89.07,8,101,712.56
2468,2024-12-10,125,Flower,33.98,3,103,101.94
2469,2024-02-26,116,Tinctures,77.09,4,102,308.36
2470,2024-08-01,141,Pre-Rolls,88.79,5,103,443.95
2471,2024-10-25,129,Tinctures,93.58,9,105,842.22
2472,2024-06-06,168,Vape,18.22,4,103,72.88
2473,2024-12-18,113,Jar,11.08,9,104,99.72
2474,2024-11-18,160,Tinctures,94.50,10,100,945.00
2475,2024-01-14,125,Topicals,45.03,4,103,180.12
2476,2024-11-01,127,Vape,49.28,6,104,295.68
2477,2024-08-30,140,Pre-Rolls,10.92,10,101,109.20
2478,2024-05-15,144,Pre-Rolls,13.05,6,101,78.30
2479,2024-12-01,133,Jar,77.57,4,104,310.28
2480,2024-10-23,163,Tinctures,55.84,9,102,502.56
2481,2024-10-22,153,Tinctures,23.25,3,100,69.75
2482,2024-04-26,134,Flower,24.36,9,104,219.24
2483,2024-01-27,105,Flower,19.82,1,104,19.82
2484,2024-10-25,107,Flower,40.14,5,99,200.70
2485,2024-09-02,146,Edibles,80.31,1,104,80.31
2486,2024-03-28,143,Jar,52.83,6,105,316.98
2487,2024-09-25,156,Live Resin,63.41,7,104,443.87
2488,2024-11-18,161,Flower,93.32,2,100,186.64
2489,2024-11-13,163,Vape,63.56,3,104,190.68
2490,2024-07-13,166,Topicals,36.28,10,102,362.80
2491,2024-03-16,114,Topicals,75.14,10,102,751.40
2492,2024-12-14,159,Flower,27.73,7,101,194.11
2493,2024-05-04,167,Tinctures,24.97,6,104,149.82
2494,2024-01-17,167,Tinctures,34.50,1,105,34.50
2495,2024-10-20,136,Flower,92.33,9,102,830.97
2496,2024-12-24,156,Topicals,60.34,3,103,181.02
2497,2024-02-26,146,Edibles,11.82,7,102,82.74
2498,2024-04-07,107,Jar,93.07,10,105,930.70
2499,2024-01-10,123,Jar,55.76,6,100,334.56
2500,2024-08-13,157,Vape,28.72,9,103,258.48
2501,2024-06-09,110,Topicals,82.25,3,105,246.75
2502,2024-08-02,109,Edibles,75.75,7,101,530.25
2503,2024-03-18,149,Edibles,13.79,5,103,68.95
2504,2024-07-30,121,Edibles,60.50,2,105,121.00
2505,2024-12-19,135,Jar,54.22,9,99,487.98
2506,2024-04-14,108,Flower,73.47,7,100,514.29
2507,2024-07-29,112,Flower,96.42,10,101,964.20
2508,2024-09-13,120,Vape,67.26,7,102,470.82
2509,2024-11-09,134,Edibles,33.92,6,100,203.52
2510,2024-08-29,113,Jar,36.76,7,101,257.32
2511,2024-02-01,117,Tinctures,32.10,2,103,64.20
2512,2024-12-27,162,Topicals,42.41,4,103,169.64
2513,2024-03-11,118,Pre-Rolls,42.47,1,103,42.47
2514,2024-09-22,125,Jar,50.62,9,103,455.58
2515,2024-04-16,165,Flower,81.26,8,100,650.08
2516,2024-10-14,101,Topicals,34.19,7,101,239.33
2517,2024-06-15,136,Topicals,71.62,2,101,143.24
2518,2024-12-05,152,Live Resin,19.87,3,100,59.61
2519,2024-09-01,168,Tinctures,61.55,4,103,246.20
2520,2024-09-26,115,Edibles,89.42,9,101,804.78
2521,2024-07-11,159,Topicals,20.44,6,104,122.64
2522,2024-06-09,143,Live Resin,27.66,10,102,276.60
2523,2024-03-29,152,Jar,52.68,6,104,316.08
2524,2024-08-23,155,Topicals,72.79,2,104,145.58
2525,2024-09-29,101,Jar,34.10,5,99,170.50
2526,2024-06-24,136,Edibles,40.72,4,105,162.88
2527,2024-10-06,123,Tinctures,43.61,5,102,218.05
2528,2024-06-30,107,Jar,19.82,7,104,138.74
2529,2024-12-12,101,Topicals,29.70,9,101,267.30
2530,2024-12-14,128,Live Resin,32.90,3,100,98.70
2531,2024-11-25,165,Topicals,43.07,4,103,172.28
2532,2024-12-20,141,Tinctures,21.52,10,105,215.20
2533,2024-05-15,151,Jar,24.96,5,103,124.80
2534,2024-11-08,142,Flower,14.31,9,99,128.79
2535,2024-09-04,140,Live Resin,91.57,5,102,457.85
2536,2024-04-08,161,Jar,26.37,1,101,26.37
2537,2024-05-06,166,Pre-Rolls,28.61,1,104,28.61
2538,2024-05-22,155,Edibles,24.42,3,102,73.26
2539,2024-10-12,157,Live Resin,30.64,8,100,245.12
2540,2024-06-01,137,Tinctures,42.18,4,105,168.72
2541,2024-04-25,115,Flower,95.33,1,103,95.33
2542,2024-06-01,138,Jar,85.94,1,102,85.94
2543,2024-05-27,120,Tinctures,75.51,9,102,679.59
2544,2024-12-26,132,Live Resin,83.00,7,103,581.00
2545,2024-04-16,128,Pre-Rolls,12.58,10,101,125.80
2546,2024-12-19,160,Live Resin,90.94,7,99,636.58
2547,2024-12-26,146,Edibles,53.61,7,105,375.27
2548,2024-09-07,135,Topicals,40.01,2,102,80.02
2549,2024-06-11,105,Pre-Rolls,17.81,1,103,17.81
2550,2024-09-02,117,Vape,50.92,2,103,101.84
2551,2024-06-27,144,Edibles,67.10,7,102,469.70
2552,2024-10-13,135,Edibles,48.01,9,102,432.09
2553,2024-05-20,157,Vape,75.16,4,99,300.64
2554,2024-05-27,120,Tinctures,29.67,2,103,59.34
2555,2024-03-03,119,Live Resin,96.99,2,99,193.98
2556,2024-10-20,167,Tinctures,96.44,4,103,385.76
2557,2024-12-12,135,Edibles,14.32,10,105,143.20
2558,2024-10-05,122,Vape,29.67,6,103,178.02
2559,2024-07-13,121,Jar,45.48,1,102,45.48
2560,2024-07-21,118,Live Resin,38.42,1,101,38.42
2561,2024-06-25,119,Tinctures,77.73,2,104,155.46
2562,2024-03-15,129,Flower,48.86,7,104,342.02
2563,2024-05-28,113,Live Resin,80.19,9,102,721.71
2564,2024-01-22,104,Topicals,91.73,1,101,91.73
2565,2024-05-27,139,Jar,44.80,10,103,448.00
2566,2024-02-10,115,Topicals,82.02,5,101,410.10
2567,2024-06-26,155,Pre-Rolls,77.50,2,104,155.00
2568,2024-08-14,132,Vape,97.21,5,103,486.05
2569,2024-12-01,146,Flower,57.18,10,105,571.80
2570,2024-05-11,122,Pre-Rolls,73.81,2,103,147.62
2571,2024-09-02,125,Jar,95.25,6,101,571.50
2572,2024-04-19,103,Flower,21.89,1,102,21.89
2573,2024-04-13,139,Topicals,69.14,8,101,553.12
2574,2024-10-02,143,Tinctures,16.60,7,99,116.20
2575,2024-05-18,117,Live Resin,76.72,3,103,230.16
2576,2024-10-14,146,Live Resin,10.99,9,100,98.91
2577,2024-12-22,156,Pre-Rolls,63.95,4,105,255.80
2578,2024-05-19,168,Tinctures,35.59,10,103,355.90
2579,2024-03-11,119,Pre-Rolls,65.20,8,105,521.60
2580,2024-02-25,167,Live Resin,84.28,7,103,589.96
2581,2024-11-11,137,Live Resin,43.02,3,105,129.06
2582,2024-10-27,114,Edibles,29.04,1,101,29.04
2583,2024-05-02,102,Edibles,51.31,6,99,307.86
2584,2024-05-04,150,Jar,74.72,4,102,298.88
2585,2024-01-26,162,Edibles,29.22,5,102,146.10
2586,2024-12-08,117,Jar,66.95,5,100,334.75
2587,2024-09-28,157,Vape,56.97,1,101,56.97
2588,2024-04-25,139,Flower,24.55,8,105,196.40
2589,2024-11-22,118,Vape,55.41,8,102,443.28
2590,2024-04-29,99,Edibles,74.91,8,103,599.28
2591,2024-01-27,168,Vape,95.43,10,104,954.30
2592,2024-02-21,163,Tinctures,40.26,5,101,201.30
2593,2024-07-30,141,Live Resin,80.13,7,100,560.91
2594,2024-06-18,136,Edibles,31.89,3,102,95.67
2595,2024-08-29,159,Flower,91.33,1,104,91.33
2596,2024-02-21,136,Jar,19.40,8,103,155.20
2597,2024-12-14,117,Live Resin,40.86,3,103,122.58
2598,2024-03-11,155,Vape,39.82,7,105,278.74
2599,2024-01-03,142,Live Resin,41.79,7,103,292.53
2600,2024-10-08,113,Vape,51.49,3,99,154.47
2601,2024-03-21,160,Jar,47.69,10,102,476.90
2602,2024-07-27,104,Jar,35.00,3,101,105.00
2603,2024-11-30,116,Flower,37.54,6,105,225.24
2604,2024-08-31,113,Topicals,19.14,1,103,19.14
2605,2024-09-01,138,Edibles,88.28,9,103,794.52
2606,2024-11-29,102,Jar,18.96,2,99,37.92
2607,2024-04-12,150,Topicals,75.57,8,101,604.56
2608,2024-05-27,127,Topicals,34.54,8,101,276.32
2609,2024-06-13,156,Pre-Rolls,96.83,7,101,677.81
2610,2024-05-26,144,Pre-Rolls,57.33,1,99,57.33
2611,2024-11-26,110,Vape,24.24,3,105,72.72
2612,2024-01-31,140,Vape,36.35,10,103,363.50
2613,2024-02-15,106,Topicals,82.88,10,100,828.80
2614,2024-11-29,123,Tinctures,58.95,2,104,117.90
2615,2024-10-20,166,Pre-Rolls,20.55,5,104,102.75
2616,2024-04-28,127,Topicals,46.06,1,103,46.06
2617,2024-09-30,134,Live Resin,14.28,7,105,99.96
2618,2024-01-20,124,Live Resin,23.81,9,102,214.29
2619,2024-03-30,101,Tinctures,34.22,9,99,307.98
2620,2024-08-01,109,Pre-Rolls,31.02,5,101,155.10
2621,2024-03-31,167,Vape,32.30,2,100,64.60
2622,2024-01-19,156,Vape,49.92,4,99,199.68
2623,2024-07-22,110,Live Resin,24.34,4,105,97.36
2624,2024-09-10,164,Flower,28.39,4,99,113.56
2625,2024-04-05,149,Pre-Rolls,27.48,8,100,219.84
2626,2024-05-28,123,Jar,41.88,4,102,167.52
2627,2024-01-20,161,Vape,82.89,2,100,165.78
2628,2024-01-05,139,Vape,76.49,3,102,229.47
2629,2024-06-01,164,Live Resin,42.08,6,99,252.48
2630,2024-10-17,106,Edibles,26.15,6,102,156.90
2631,2024-11-04,145,Flower,86.58,3,102,259.74
2632,2024-02-24,149,Topicals,44.50,4,101,178.00
2633,2024-06-20,117,Tinctures,54.01,6,103,324.06
2634,2024-05-25,153,Tinctures,59.30,7,103,415.10
2635,2024-08-20,146,Edibles,25.28,2,99,50.56
2636,2024-11-24,148,Live Resin,48.23,8,99,385.84
2637,2024-10-05,146,Pre-Rolls,47.15,9,105,424.35
2638,2024-09-25,100,Edibles,74.67,2,103,149.34
2639,2024-09-09,135,Flower,15.89,8,100,127.12
2640,2024-03-09,143,Live Resin,25.03,1,101,25.03
2641,2024-09-15,143,Vape,32.63,4,103,130.52
2642,2024-08-27,138,Edibles,81.11,3,105,243.33
2643,2024-05-19,156,Pre-Rolls,89.65,2,101,179.30
2644,2024-04-08,110,Tinctures,53.15,2,101,106.30
2645,2024-02-27,126,Pre-Rolls,10.42,10,103,104.20
2646,2024-06-18,155,Flower,74.58,3,99,223.74
2647,2024-03-24,152,Tinctures,56.40,1,105,56.40
2648,2024-08-22,155,Topicals,36.10,7,100,252.70
2649,2024-11-27,135,Topicals,47.17,2,99,94.34
2650,2024-05-11,119,Jar,80.47,4,103,321.88
2651,2024-04-05,153,Topicals,44.39,7,103,310.73
2652,2024-01-08,152,Pre-Rolls,21.45,4,103,85.80
2653,2024-06-21,116,Jar,17.68,9,103,159.12
2654,2024-05-31,110,Topicals,18.79,6,100,112.74
2655,2024-10-17,117,Tinctures,16.13,3,105,48.39
2656,2024-12-11,125,Edibles,29.14,8,104,233.12
2657,2024-04-08,137,Vape,46.44,8,105,371.52
2658,2024-03-30,159,Edibles,34.23,9,99,308.07
2659,2024-11-08,166,Tinctures,98.32,10,101,983.20
2660,2024-11-23,141,Topicals,37.11,6,102,222.66
2661,2024-07-26,107,Vape,48.78,7,101,341.46
2662,2024-08-06,147,Topicals,56.66,2,104,113.32
2663,2024-09-20,110,Edibles,98.29,4,105,393.16
2664,2024-06-16,99,Vape,27.47,4,103,109.88
2665,2024-02-14,151,Jar,72.48,8,103,579.84
2666,2024-07-24,133,Pre-Rolls,73.52,2,100,147.04
2667,2024-12-08,152,Topicals,43.04,9,103,387.36
2668,2024-02-18,121,Live Resin,19.92,5,103,99.60
2669,2024-04-04,158,Tinctures,49.56,5,104,247.80
2670,2024-03-12,116,Vape,82.30,5,102,411.50
2671,2024-09-01,124,Flower,93.43,10,101,934.30
2672,2024-06-14,122,Tinctures,12.85,1,105,12.85
2673,2024-05-07,147,Tinctures,30.07,3,105,90.21
2674,2024-01-04,136,Edibles,41.13,10,104,411.30
2675,2024-05-13,161,Vape,52.91,6,99,317.46
2676,2024-07-15,104,Vape,63.71,1,103,63.71
2677,2024-04-30,137,Vape,92.37,3,101,277.11
2678,2024-08-16,137,Live Resin,76.05,7,102,532.35
2679,2024-05-16,162,Flower,79.22,5,105,396.10
2680,2024-06-17,158,Pre-Rolls,75.97,9,100,683.73
2681,2024-06-03,127,Edibles,32.07,1,99,32.07
2682,2024-10-25,102,Flower,77.48,2,100,154.96
2683,2024-10-20,99,Vape,78.22,7,102,547.54
2684,2024-01-06,118,Live Resin,59.62,5,105,298.10
2685,2024-05-13,132,Jar,19.87,5,101,99.35
2686,2024-11-30,137,Live Resin,90.25,1,99,90.25
2687,2024-07-03,159,Pre-Rolls,82.00,4,99,328.00
2688,2024-12-20,114,Topicals,44.38,8,99,355.04
2689,2024-04-30,135,Edibles,90.17,4,100,360.68
2690,2024-02-01,152,Tinctures,87.67,5,99,438.35
2691,2024-12-07,121,Jar,50.06,2,104,100.12
2692,2024-03-01,161,Jar,55.16,7,101,386.12
2693,2024-08-26,130,Jar,91.01,8,104,728.08
2694,2024-06-06,102,Live Resin,75.15,9,102,676.35
2695,2024-03-22,114,Pre-Rolls,60.82,2,105,121.64
2696,2024-07-26,134,Topicals,96.68,3,104,290.04
2697,2024-12-17,162,Pre-Rolls,91.68,8,102,733.44
2698,2024-09-14,107,Edibles,78.86,8,99,630.88
2699,2024-12-26,145,Tinctures,26.40,9,103,237.60
2700,2024-06-08,160,Vape,50.28,3,105,150.84
2701,2024-12-19,154,Topicals,34.61,3,105,103.83
2702,2024-03-01,132,Vape,10.19,2,103,20.38
2703,2024-11-23,159,Jar,69.93,1,101,69.93
2704,2024-05-31,114,Live Resin,13.76,3,104,41.28
2705,2024-07-07,146,Live Resin,30.51,2,100,61.02
2706,2024-11-10,164,Topicals,97.00,8,99,776.00
2707,2024-04-23,101,Edibles,84.27,10,101,842.70
2708,2024-04-22,132,Jar,35.05,9,102,315.45
2709,2024-03-09,119,Pre-Rolls,15.83,3,101,47.49
2710,2024-09-01,106,Vape,57.90,2,99,115.80
2711,2024-03-19,117,Flower,53.78,4,103,215.12
2712,2024-08-20,139,Pre-Rolls,79.36,5,101,396.80
2713,2024-11-06,158,Live Resin,16.26,9,105,146.34
2714,2024-07-10,116,Pre-Rolls,85.92,7,103,601.44
2715,2024-07-31,144,Jar,75.54,3,100,226.62
2716,2024-12-25,119,Tinctures,63.16,10,105,631.60
2717,2024-10-08,105,Tinctures,42.47,9,102,382.23
2718,2024-08-29,133,Jar,86.25,6,103,517.50
2719,2024-10-02,145,Pre-Rolls,89.88,8,104,719.04
2720,2024-12-06,152,Vape,49.26,10,105,492.60
2721,2024-04-21,144,Flower,88.91,8,101,711.28
2722,2024-05-06,105,Tinctures,74.68,4,102,298.72
2723,2024-12-14,136,Live Resin,99.57,7,102,696.99
2724,2024-11-01,136,Pre-Rolls,21.78,4,103,87.12
2725,2024-02-11,166,Tinctures,93.82,9,99,844.38
2726,2024-09-26,108,Flower,88.77,4,103,355.08
2727,2024-08-16,164,Topicals,98.11,2,105,196.22
2728,2024-09-27,123,Pre-Rolls,60.63,9,102,545.67
2729,2024-12-26,122,Edibles,44.73,3,104,134.19
2730,2024-07-04,111,Pre-Rolls,23.66,9,99,212.94
2731,2024-02-09,120,Topicals,23.70,6,104,142.20
2732,2024-10-15,168,Flower,64.88,7,99,454.16
2733,2024-02-27,140,Topicals,63.37,1,103,63.37
2734,2024-02-01,139,Flower,12.40,6,102,74.40
2735,2024-10-07,137,Topicals,16.57,4,100,66.28
2736,2024-09-15,133,Live Resin,60.52,10,102,605.20
2737,2024-04-13,145,Jar,38.73,8,104,309.84
2738,2024-10-20,111,Flower,34.06,1,105,34.06
2739,2024-10-01,167,Topicals,12.87,8,99,102.96
2740,2024-03-17,144,Topicals,58.29,10,99,582.90
2741,2024-03-25,117,Flower,15.53,9,99,139.77
2742,2024-06-16,100,Flower,87.49,7,104,612.43
2743,2024-09-23,116,Live Resin,51.83,7,105,362.81
2744,2024-08-14,165,Live Resin,82.51,2,100,165.02
2745,2024-02-29,135,Live Resin,39.16,8,102,313.28
2746,2024-12-14,146,Vape,39.12,8,101,312.96
2747,2024-04-15,161,Live Resin,98.20,1,104,98.20
2748,2024-10-25,151,Edibles,62.98,7,99,440.86
2749,2024-09-07,142,Flower,64.47,8,99,515.76
2750,2024-02-16,119,Pre-Rolls,66.52,4,100,266.08
2751,2024-09-18,112,Flower,87.30,7,101,611.10
2752,2024-08-16,126,Vape,96.87,9,101,871.83
2753,2024-01-29,118,Vape,58.98,3,101,176.94
2754,2024-08-20,163,Vape,17.35,1,101,17.35
2755,2024-03-08,127,Edibles,14.21,6,100,85.26
2756,2024-09-19,123,Jar,82.00,1,103,82.00
2757,2024-07-31,166,Edibles,52.61,7,103,368.27
2758,2024-08-21,167,Flower,87.48,9,99,787.32
2759,2024-10-15,113,Live Resin,51.39,3,102,154.17
2760,2024-01-30,152,Flower,37.47,2,102,74.94
2761,2024-10-13,157,Pre-Rolls,51.07,3,101,153.21
2762,2024-08-24,108,Edibles,57.42,3,104,172.26
2763,2024-12-10,113,Topicals,15.45,4,101,61.80
2764,2024-06-06,115,Tinctures,45.18,6,102,271.08
2765,2024-01-12,101,Flower,93.97,6,103,563.82
2766,2024-07-21,160,Pre-Rolls,62.08,3,102,186.24
2767,2024-05-10,143,Pre-Rolls,89.00,2,105,178.00
2768,2024-01-02,138,Vape,21.06,7,101,147.42
2769,2024-04-21,145,Pre-Rolls,27.17,6,100,163.02
2770,2024-10-23,116,Flower,69.04,1,101,69.04
2771,2024-02-07,155,Jar,54.94,6,99,329.64
2772,2024-01-24,165,Jar,28.31,9,102,254.79
2773,2024-08-04,142,Flower,41.39,8,100,331.12
2774,2024-06-25,121,Edibles,77.01,2,105,154.02
2775,2024-12-24,137,Tinctures,20.01,5,105,100.05
2776,2024-02-02,102,Vape,20.31,7,100,142.17
2777,2024-10-04,114,Topicals,34.72,10,99,347.20
2778,2024-01-31,127,Edibles,50.37,3,101,151.11
2779,2024-02-05,115,Vape,14.78,2,101,29.56
2780,2024-08-29,117,Live Resin,39.62,9,103,356.58
2781,2024-01-17,128,Flower,31.63,3,103,94.89
2782,2024-05-26,138,Topicals,85.38,2,102,170.76
2783,2024-07-28,115,Tinctures,58.34,10,105,583.40
2784,2024-04-02,125,Jar,29.38,3,102,88.14
2785,2024-03-10,115,Vape,41.54,6,100,249.24
2786,2024-11-24,109,Flower,58.27,10,101,582.70
2787,2024-11-26,153,Topicals,80.24,7,102,561.68
2788,2024-08-03,113,Topicals,37.46,8,105,299.68
2789,2024-07-10,108,Pre-Rolls,40.87,10,100,408.70
2790,2024-07-14,101,Edibles,38.84,1,100,38.84
2791,2024-08-17,160,Pre-Rolls,68.62,9,105,617.58
2792,2024-07-12,154,Live Resin,26.43,10,100,264.30
2793,2024-07-11,104,Edibles,92.96,9,99,836.64
2794,2024-02-11,124,Live Resin,46.74,5,103,233.70
2795,2024-12-15,112,Edibles,82.43,4,99,329.72
2796,2024-12-04,103,Edibles,25.46,7,101,178.22
2797,2024-10-03,164,Edibles,91.90,10,100,919.00
2798,2024-03-09,106,Vape,51.16,10,100,511.60
2799,2024-11-30,159,Edibles,29.78,9,104,268.02
2800,2024-06-27,114,Vape,61.75,5,104,308.75
2801,2024-03-01,131,Pre-Rolls,13.25,9,104,119.25
2802,2024-04-01,104,Flower,78.65,1,101,78.65
2803,2024-10-02,107,Vape,45.61,3,102,136.83
2804,2024-07-20,137,Flower,87.77,3,105,263.31
2805,2024-09-27,100,Tinctures,46.24,1,99,46.24
2806,2024-03-06,111,Pre-Rolls,67.84,6,101,407.04
2807,2024-04-24,114,Live Resin,62.06,1,102,62.06
2808,2024-01-02,125,Edibles,39.21,10,101,392.10
2809,2024-01-12,124,Tinctures,99.36,4,102,397.44
2810,2024-06-01,122,Topicals,25.66,9,102,230.94
2811,2024-08-25,143,Tinctures,83.21,7,101,582.47
2812,2024-12-10,102,Vape,16.11,10,103,161.10
2813,2024-10-05,110,Topicals,95.07,5,101,475.35
2814,2024-08-05,117,Flower,31.10,9,104,279.90
2815,2024-09-29,134,Jar,20.66,5,105,103.30
2816,2024-07-13,143,Topicals,11.83,3,101,35.49
2817,2024-04-27,144,Vape,86.81,5,101,434.05
2818,2024-05-06,119,Topicals,13.48,10,103,134.80
2819,2024-08-23,163,Vape,94.23,6,100,565.38
2820,2024-06-26,129,Pre-Rolls,15.44,10,103,154.40
2821,2024-03-20,163,Jar,46.87,9,102,421.83
2822,2024-05-21,107,Tinctures,23.84,9,101,214.56
2823,2024-04-06,111,Tinctures,30.79,2,100,61.58
2824,2024-02-27,100,Topicals,42.57,2,99,85.14
2825,2024-01-17,166,Tinctures,54.28,5,105,271.40
2826,2024-12-04,126,Vape,88.99,6,105,533.94
2827,2024-08-02,123,Topicals,19.80,8,105,158.40
2828,2024-11-10,135,Topicals,17.50,9,100,157.50
2829,2024-01-09,120,Live Resin,81.59,9,103,734.31
2830,2024-05-03,167,Topicals,72.97,8,100,583.76
